medallion,hack_license,pickup_datetime,dropoff_datetime,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,date
8C68738237DE828F6C784227EDDA041E,D0CE07DB0F0E4198A891450446B3E735,2013-01-01T00:40:00.000+01:00,2013-01-01T00:44:00.000+01:00,240,0.33,-73.98195600000001,40.740696,-73.98249100000001,40.742771000000005,CSH,4.5,0.5,0.5,0.0,0.0,5.5,6.0
8D54302C7858B4ECC7B9EF5B3C1910FF,E0C54FD4238BC93F36CA25238F7E69C0,2013-01-01T00:39:00.000+01:00,2013-01-01T00:44:00.000+01:00,300,0.11,-73.98363499999999,40.738388,-73.999962,40.741261,CSH,6.0,0.5,0.5,0.0,0.0,7.0,6.0
9005769B60F29F8F4B17BC306D774A04,AA33AA1CACC8C26E767C349BD5863426,2013-01-01T00:39:00.000+01:00,2013-01-01T00:44:00.000+01:00,300,1.04,-73.98120899999999,40.7817,-73.974899,40.791828,CSH,6.0,0.5,0.5,0.0,0.0,7.0,6.0
9338F1F10B082879EE4BFA111A29673F,80BD2F36709C5DBE4606CCABAD8B2D4E,2013-01-01T00:40:00.000+01:00,2013-01-01T00:44:00.000+01:00,240,0.54,-73.984695,40.739609,-73.981003,40.735485,CSH,4.5,0.5,0.5,0.0,0.0,5.5,6.0
94E1982CFB4153A2359F30D49EAC99DE,6623F7E6E6ED29DE880179522F898805,2013-01-01T00:36:00.000+01:00,2013-01-01T00:44:00.000+01:00,480,1.6,-73.987801,40.722786,-74.0019,40.709343,CRD,8.0,0.5,0.5,2.12,0.0,11.12,6.0
95B715EA4F75E724331990880E47CD4C,4414532CAA2AFB705D7B74D4B1EE4918,2013-01-01T00:38:00.000+01:00,2013-01-01T00:44:00.000+01:00,360,1.02,-73.975479,40.755413,-73.971939,40.762321,CSH,6.0,0.5,0.5,0.0,0.0,7.0,6.0
968C0B776745BC3BC3BF199F2D9D3E3B,3D9FE82E1D6867C695CCC37BCA176496,2013-01-01T00:37:00.000+01:00,2013-01-01T00:44:00.000+01:00,420,1.14,-73.97425799999999,40.791363,-73.964828,40.791595,CSH,7.0,0.5,0.5,0.0,0.0,8.0,6.0
98F5E72A531F1AE8D1EB4D1BF2D57FE6,9C11A043950320D2D2F45B3E943F0574,2013-01-01T00:36:00.000+01:00,2013-01-01T00:44:00.000+01:00,480,1.05,-73.98819,40.737862,-73.98465,40.745598,CSH,7.0,0.5,0.5,0.0,0.0,8.0,6.0
993587F9481E2CD34D809D20F17F7827,67EA68F3B5181E8028E3204FE1D042E4,2013-01-01T00:38:00.000+01:00,2013-01-01T00:44:00.000+01:00,360,1.45,-73.95815999999999,40.733295,-73.94515200000001,40.720871,CRD,7.0,0.5,0.5,1.88,0.0,9.88,6.0
9BB934828EB711E57642DB7674A8264A,F925119210EE494FBFE1DD4B77A1220C,2013-01-01T00:36:00.000+01:00,2013-01-01T00:44:00.000+01:00,480,1.92,-73.971046,40.751583000000004,-73.957359,40.77021,CSH,8.0,0.5,0.5,0.0,0.0,9.0,6.0
9C5D9306F3BD991C639567E907F9C03F,3420045F98ED09422D2DB7406F6ECAFC,2013-01-01T00:36:00.000+01:00,2013-01-01T00:44:00.000+01:00,480,1.26,-74.00444,40.724163,-73.98983,40.725834000000006,CSH,7.0,0.5,0.5,0.0,0.0,8.0,6.0
A11A1C056BA5450BF9090C3582FB5EF8,1CC2331847E076A47B9F6C518BF25D45,2013-01-01T00:38:00.000+01:00,2013-01-01T00:44:00.000+01:00,360,1.58,-73.980324,40.734303000000004,-73.97395300000001,40.751251,CSH,7.0,0.5,0.5,0.0,0.0,8.0,6.0
A2B97CECFEA4C8DE45D8FC251E80AF1D,68AE01DDBDEDDFF772905561744A1072,2013-01-01T00:37:00.000+01:00,2013-01-01T00:44:00.000+01:00,420,0.96,-73.987053,40.729576,-73.997986,40.729347,CRD,6.5,0.5,0.5,1.4,0.0,8.9,6.0
AF2030DED57A5B095DA77A85F1751CDA,84A98F3CAF73DAB6042B94B47003611C,2013-01-01T00:39:00.000+01:00,2013-01-01T00:44:00.000+01:00,300,1.46,-73.98912800000001,40.768345000000004,-73.97719599999999,40.784843,CSH,7.0,0.5,0.5,0.0,0.0,8.0,6.0
B16DF0B4526AA90C82ACB7AFFB70FE37,2F7F99E28FEC2914E6C7F0CF2B3F7487,2013-01-01T00:39:00.000+01:00,2013-01-01T00:44:00.000+01:00,300,0.64,-73.981071,40.744556,-73.988861,40.741383,CRD,5.0,0.5,0.5,1.1,0.0,7.1,6.0
B23CFF8F44A1B06532327FEEF82FE602,6F393E0F39B06507BE03BA445F2E3830,2013-01-01T00:41:00.000+01:00,2013-01-01T00:44:00.000+01:00,180,1.32,-73.96508,40.755398,-73.956017,40.767715,CRD,5.5,0.5,0.5,1.2,0.0,7.7,6.0
B35408034074E9A6C2A36C9924B9970D,BEC5313B9E39221FA5ED6857B98E8B00,2013-01-01T00:41:00.000+01:00,2013-01-01T00:44:00.000+01:00,180,0.71,-73.945961,40.801497999999995,-73.94880699999999,40.793285,CSH,4.5,0.5,0.5,0.0,0.0,5.5,6.0
B44B68A94F796D29C5063B226298A004,4BF9D113DC767EA4977F1126896B1F61,2013-01-01T00:40:00.000+01:00,2013-01-01T00:44:00.000+01:00,240,0.8,-73.986,40.740204,-73.985107,40.734913,CSH,5.0,0.5,0.5,0.0,0.0,6.0,6.0
BB5EEADC97E0387F98D03EF7B42B1CAE,109192203BA9B200DD21A7C3C4C0F8E1,2013-01-01T00:37:00.000+01:00,2013-01-01T00:44:00.000+01:00,420,1.49,-73.99939,40.679844,-73.991203,40.67408,CSH,7.0,0.5,0.5,0.0,0.0,8.0,6.0
C02DD89B2A74ABBDA82609C90B910AC4,E096D3AC656D0C854A90BFF992FED38F,2013-01-01T00:36:00.000+01:00,2013-01-01T00:44:00.000+01:00,480,2.62,-73.988708,40.719284,-73.952606,40.7122,CSH,9.5,0.5,0.5,0.0,0.0,10.5,6.0
C0A9818C5CFB524F33AA00BAE3BA4F58,44F3C9EDD6F4E7F018E1217C7A1D4089,2013-01-01T00:40:00.000+01:00,2013-01-01T00:44:00.000+01:00,240,0.6,-73.936989,40.801987,-73.941895,40.79829,CSH,4.5,0.5,0.5,0.0,0.0,5.5,6.0
C2CC24411E3027A1C290062ADFDBD68C,EA35AF6A6222EA99C5FFECA186742A86,2013-01-01T00:38:00.000+01:00,2013-01-01T00:44:00.000+01:00,360,1.35,-73.969109,40.761051,-73.97970600000001,40.744743,CSH,6.5,0.5,0.5,0.0,0.0,7.5,6.0
C404170B081F6E29F930EEDCF769A0B2,4D838EA217E773DFF9A97639A7241A62,2013-01-01T00:38:00.000+01:00,2013-01-01T00:44:00.000+01:00,360,0.61,-74.00164000000001,40.74601,-74.00788100000001,40.740421000000005,CSH,5.5,0.5,0.5,0.0,0.0,6.5,6.0
CAC1EDFA3030AE06FDE1E572BC5B050C,9A4270AF056C3406C393BF539C0C0AB3,2013-01-01T00:36:00.000+01:00,2013-01-01T00:44:00.000+01:00,480,1.45,-73.956078,40.77198,-73.969902,40.760028999999996,CSH,7.5,0.5,0.5,0.0,0.0,8.5,6.0
CB479EF8E5362535EBDD617136B2D2D8,714A69D6AC98D3DD2448D719BAC0C9DB,2013-01-01T00:37:00.000+01:00,2013-01-01T00:44:00.000+01:00,420,2.05,-73.969666,40.763706,-73.94901999999999,40.776703000000005,CSH,8.0,0.5,0.5,0.0,0.0,9.0,6.0
CD0DBE6610C2536E675B7C31C79DB25E,98F284CEEC0FBDEA64BFD981685A3503,2013-01-01T00:38:00.000+01:00,2013-01-01T00:44:00.000+01:00,360,1.4,-73.967476,40.756664,-73.98284100000001,40.745132,CSH,6.5,0.5,0.5,0.0,0.0,7.5,6.0
CF8167A84734CF65B00D8D32F6A6737A,A439E347A2D841398FA18AA0179C9E1C,2013-01-01T00:37:00.000+01:00,2013-01-01T00:44:00.000+01:00,420,1.99,-73.98195600000001,40.740856,-73.961548,40.760414000000004,CRD,8.0,0.5,0.5,1.7,0.0,10.7,6.0
D0E11AB0F51BFD9FF4053F8A585D1A89,699E4C8D1E23F1AFDE937A55D906B715,2013-01-01T00:37:00.000+01:00,2013-01-01T00:44:00.000+01:00,420,1.3,-73.974136,40.754093,-73.986267,40.743359000000005,CRD,7.0,0.5,0.5,3.0,0.0,11.0,6.0
D3E6D6F6B353CE1422A43171A127C542,23C8CAAF9D65E0524FC087D86AF93CCD,2013-01-01T00:40:00.000+01:00,2013-01-01T00:44:00.000+01:00,240,0.84,-73.999146,40.734272,-73.990494,40.739601,CRD,5.0,0.5,0.5,1.38,0.0,7.38,6.0
D623C90327F3253FEF1B5F628C2C054B,E8F2C9B0B16A6E11FBD15B855874CA16,2013-01-01T00:40:00.000+01:00,2013-01-01T00:44:00.000+01:00,240,0.55,-73.94799,40.778853999999995,-73.94768499999999,40.775215,CSH,4.5,0.5,0.5,0.0,0.0,5.5,6.0
D650F681A3477726092199A77237F7FC,F93B8FCCD35C235D9F95035A6E6D0AE0,2013-01-01T00:39:00.000+01:00,2013-01-01T00:44:00.000+01:00,300,0.71,-73.95652,40.802914,-73.952316,40.79818,CSH,5.0,0.5,0.5,0.0,0.0,6.0,6.0
D6F4084E378FAE7EBB2CA55FDEF1F162,82B27199FD48DE808F382732AF40A9C9,2013-01-01T00:37:00.000+01:00,2013-01-01T00:44:00.000+01:00,420,1.47,-73.974716,40.756599,-73.958084,40.765324,CSH,7.5,0.5,0.5,0.0,0.0,8.5,6.0
D853D9584A3212931D6D04FB98F13C78,3340135645C5B0DDC1E5C1EEE435FD89,2013-01-01T00:41:00.000+01:00,2013-01-01T00:44:00.000+01:00,180,0.82,-73.98183399999999,40.736702,-73.988945,40.726883,CSH,5.0,0.5,0.5,0.0,0.0,6.0,6.0
D941215A66CBCF3A7D6D318546986B1E,C33EAAD3CF04C781853DFB0786243E61,2013-01-01T00:36:00.000+01:00,2013-01-01T00:44:00.000+01:00,480,1.57,-73.994957,40.760234999999994,-74.004738,40.721416,CRD,7.5,0.5,0.5,1.6,0.0,10.1,6.0
DBE7422E79192B5F654FE1FE02526125,3425B0AE345C5731E66164898A2D9B08,2013-01-01T00:36:00.000+01:00,2013-01-01T00:44:00.000+01:00,480,2.1,-73.975105,40.755306,-73.955696,40.771137,CSH,8.5,0.5,0.5,0.0,0.0,9.5,6.0
DC8694A18613057F7C0E6D3B88FF0BD1,879BEA6F150DC6D43BFE61DA8C539FFF,2013-01-01T00:41:00.000+01:00,2013-01-01T00:44:00.000+01:00,180,0.37,-73.94677,40.780327,-73.946495,40.776894,CSH,4.0,0.5,0.5,0.0,0.0,5.0,6.0
DD44476E957FE91F063B1BE9D93D1735,55E254C07119D6CFEC5A9228FB799872,2013-01-01T00:38:00.000+01:00,2013-01-01T00:44:00.000+01:00,360,0.99,-73.992264,40.7411,-73.982704,40.746181,CRD,6.0,0.5,0.5,1.3,0.0,8.3,6.0
E2B7266464F98607CFF2BDFF14BEA736,FB99FC9D7327B7087413B03859476D70,2013-01-01T00:41:00.000+01:00,2013-01-01T00:44:00.000+01:00,180,0.75,-73.963303,40.773483,-73.959938,40.7794,CSH,4.5,0.5,0.5,0.0,0.0,5.5,6.0
E885DF6A2B39A7CBFDDDDEE03E741934,59553BB63D590BB067FF611B3E52E95D,2013-01-01T00:36:00.000+01:00,2013-01-01T00:44:00.000+01:00,480,1.88,-73.927589,40.755592,-73.949562,40.744213,CSH,8.0,0.5,0.5,0.0,0.0,9.0,6.0
F1C63842BC47D1C30A1317560F24FD38,499375ECFF4B15F61E7E9819E4A4439A,2013-01-01T00:38:00.000+01:00,2013-01-01T00:44:00.000+01:00,360,3.55,-73.95172099999999,40.771809000000005,-73.981522,40.737140999999994,CRD,12.0,0.5,0.5,2.0,0.0,15.0,6.0
F2B9DE56B0707E17FFE6537BE8AFED90,5716E756545218EDD1A39A35DB65B056,2013-01-01T00:36:00.000+01:00,2013-01-01T00:44:00.000+01:00,480,1.02,-73.986183,40.730656,-73.99871800000001,40.729735999999995,CSH,7.0,0.5,0.5,0.0,0.0,8.0,6.0
F3272C936A648041DF7E5AE7401C3E5B,BA82DF988C332B43794FE3EBC78F7D50,2013-01-01T00:36:00.000+01:00,2013-01-01T00:44:00.000+01:00,480,0.81,-73.972549,40.746193,-73.984627,40.748486,CRD,6.0,0.5,0.5,0.0,0.0,7.0,6.0
F4260D7DA00DD2C375CF33BF7958890E,2DA2EDDDC874C3FB208E9008199C2537,2013-01-01T00:40:00.000+01:00,2013-01-01T00:44:00.000+01:00,240,1.05,-73.98204799999999,40.775501,-73.976974,40.787651000000004,CSH,5.5,0.5,0.5,0.0,0.0,6.5,6.0
F45098D1F50A0E94E7C47CA42E4E5C64,CA79A5EDAD78E6E508E439D436277883,2013-01-01T00:37:00.000+01:00,2013-01-01T00:44:00.000+01:00,420,1.54,-73.95742800000001,40.774483000000004,-73.979111,40.781754,CSH,7.5,0.5,0.5,0.0,0.0,8.5,6.0
F7597DFF9A201BB2E175C5DB2D22FBC0,E4F5BC21235260DDCDCD150977F2098A,2013-01-01T00:36:00.000+01:00,2013-01-01T00:44:00.000+01:00,480,1.7,-74.007683,40.741005,-74.003189,40.7206,CSH,8.0,0.5,0.5,0.0,0.0,9.0,6.0
FA7C898E583A26D4DE294604DC8AA42B,2B32A3B1F439C621150208BF31D21C7B,2013-01-01T00:41:00.000+01:00,2013-01-01T00:44:00.000+01:00,180,0.61,-73.98432199999999,40.746075,-73.978622,40.750729,CSH,4.5,0.5,0.5,0.0,0.0,5.5,6.0
FB044FA253630BF36002695B99406E81,B03D4C6AD99CDD6D0BD3E2ECD97DAC6D,2013-01-01T00:37:00.000+01:00,2013-01-01T00:44:00.000+01:00,420,1.09,-73.985863,40.740093,-73.988991,40.750294,CSH,6.5,0.5,0.5,0.0,0.0,7.5,6.0
FE2C9B033BB693BC7CD7EF9521B31DE8,B28550A1D50390F6646313B494AE4644,2013-01-01T00:40:00.000+01:00,2013-01-01T00:44:00.000+01:00,240,0.77,-73.972778,40.764801,-73.965652,40.768425,CSH,5.0,0.5,0.5,0.0,0.0,6.0,6.0
12304490389EDE8BF8A21C0DC92A5326,9C6FFCDABC67B1B7EEE4549DCC4E916A,2013-01-01T00:38:51.000+01:00,2013-01-01T00:44:26.000+01:00,335,1.1,-73.98168199999999,40.732552,-73.99247700000001,40.742767,CRD,6.5,0.5,0.5,1.0,0.0,8.5,6.0
0659F329CF648F1C3FF29F0FB4B1BF72,D9DB2BED0E023D4F3E5BE0D43E63B7CF,2013-01-01T00:41:00.000+01:00,2013-01-01T00:45:00.000+01:00,240,0.79,-73.972771,40.786758,-73.98436,41.116669,CSH,5.5,0.5,0.5,0.0,0.0,6.5,6.0
079027FB3402253C1EB657F493FBF50D,B5BF7939D0813CA5DC4BC402840A908C,2013-01-01T00:37:00.000+01:00,2013-01-01T00:45:00.000+01:00,480,1.8,-73.978065,40.734203,-73.988182,40.749939000000005,CSH,8.5,0.5,0.5,0.0,0.0,9.5,6.0
0DA6AF03BF924F21C22BE75217246DEA,DFD31354BD5353A464389ED0941D121E,2013-01-01T00:40:00.000+01:00,2013-01-01T00:45:00.000+01:00,300,1.21,-73.98563399999999,40.726933,-73.975876,40.740662,CRD,6.0,0.5,0.5,1.3,0.0,8.3,6.0
100259CA7B7A590C13E40D5778C0123C,D482B7204632A33BD5688B3FF973A1E9,2013-01-01T00:36:00.000+01:00,2013-01-01T00:45:00.000+01:00,540,2.35,-73.979988,40.752144,-73.95607,40.775936,CSH,9.0,0.5,0.5,0.0,0.0,10.0,6.0
18EC5C5872427C9AAA4BD503BE9A9B16,0E56A63C2A5F08E4ECB4CE2E864C00A5,2013-01-01T00:39:00.000+01:00,2013-01-01T00:45:00.000+01:00,360,1.22,-73.944611,40.787708,-73.942635,40.797226,CSH,6.5,0.5,0.5,0.0,0.0,7.5,6.0
1A8F6AF9D6B94A52739F9F89CA5423E5,E9BE8E2B87F7CB66401C4C75B04716DB,2013-01-01T00:36:00.000+01:00,2013-01-01T00:45:00.000+01:00,540,2.3,-73.971298,40.75124,-73.991264,40.723251,CRD,9.0,0.5,0.5,0.5,0.0,10.5,6.0
1CF2978577EAB95B50E142540CDCD304,C09896EF9B13E6CBEC31B25603576395,2013-01-01T00:41:00.000+01:00,2013-01-01T00:45:00.000+01:00,240,1.03,-73.944252,40.809321999999995,-73.934494,40.817181,CSH,5.0,0.5,0.5,0.0,0.0,6.0,6.0
22D70BF00EEB0ADC83BA8177BB861991,3FF2709163DE7036FCAA4E5A3324E4BF,2013-01-01T00:40:00.000+01:00,2013-01-01T00:45:00.000+01:00,300,1.36,-73.987999,40.738083,-74.000008,40.727058,CSH,6.5,0.5,0.5,0.0,0.0,7.5,6.0
238EFAFA411F3121D1AE05CE8C2F28CF,47CE3DF9ED46291EA913957373A6BEC5,2013-01-01T00:37:00.000+01:00,2013-01-01T00:45:00.000+01:00,480,1.29,-73.98921999999999,40.739810999999996,-73.979034,40.750156,CRD,7.5,0.5,0.5,2.0,0.0,10.5,6.0
2699B589426367CD464EEC9023834E4E,AF41E47C765DAA2D8E76ACBEDB359AEB,2013-01-01T00:41:00.000+01:00,2013-01-01T00:45:00.000+01:00,240,0.57,-73.984673,40.739677,-73.992935,40.741421,CSH,5.0,0.5,0.5,0.0,0.0,6.0,6.0
27135B04F7ED619F788D551CBD01028C,30E296275EF5DDC12CADE6F0BC61A11C,2013-01-01T00:38:00.000+01:00,2013-01-01T00:45:00.000+01:00,420,1.23,-74.003105,40.720318,-74.003723,40.720333000000004,CRD,6.5,0.5,0.5,1.0,0.0,8.5,6.0
294CA1ED51546369C285BEE3F973B74A,4C30D84893514085F5DFF6CF1206C5FD,2013-01-01T00:36:00.000+01:00,2013-01-01T00:45:00.000+01:00,540,2.36,-73.984375,40.779854,-73.956009,40.788036,CSH,10.0,0.5,0.5,0.0,0.0,11.0,6.0
2C9D3CFDFF4C14E6F3D127B6837582CC,3E137EF998C27F43DECB286B6B5C79BF,2013-01-01T00:36:00.000+01:00,2013-01-01T00:45:00.000+01:00,540,2.83,-73.966507,40.75761,-73.990257,40.724976,CRD,10.0,0.5,0.5,2.1,0.0,13.1,6.0
2DA12E2776B48AB3C8EBE6B57B2A0730,66F4185CD99990BD8F1A68E1FE1BCC2B,2013-01-01T00:36:00.000+01:00,2013-01-01T00:45:00.000+01:00,540,1.19,-73.997375,40.736557,-73.995041,40.750191,CSH,8.0,0.5,0.5,0.0,0.0,9.0,6.0
2DD922C87A37C3A35F9C6C5EFE1E51C5,D9D5A5AFC87D2F59740D504100C2B81A,2013-01-01T00:37:00.000+01:00,2013-01-01T00:45:00.000+01:00,480,0.99,-73.982315,40.739929,-73.99374399999999,40.745781,CRD,6.5,0.5,0.5,1.4,0.0,8.9,6.0
2E01B2EE0027256AE954FFBEDEFC73EE,9982E9F3A6B4FBE6F2405DDCA2ACB638,2013-01-01T00:39:00.000+01:00,2013-01-01T00:45:00.000+01:00,360,1.5,-73.966576,40.758137,-73.957436,40.774105,CSH,7.0,0.5,0.5,0.0,0.0,8.0,6.0
2F916CFD5E51E9A620F3D4F9D65D2A7B,2A30B29871D56BED841C3D4B199B34B9,2013-01-01T00:38:00.000+01:00,2013-01-01T00:45:00.000+01:00,420,1.0,-74.006851,40.748806,-73.99799300000001,40.740906,CSH,6.5,0.5,0.5,0.0,0.0,7.5,6.0
313331ED5239D808BCA7444CA77FC69F,4A004D36EFB08CD471BA359852AC4437,2013-01-01T00:41:00.000+01:00,2013-01-01T00:45:00.000+01:00,240,0.48,-73.99221,40.721371000000005,-73.991997,40.717597999999995,CSH,4.5,0.5,0.5,0.0,0.0,5.5,6.0
315AF11A9133B55094267549FC7F20AF,033BB84AA5C588ED37C852DA7FFE0231,2013-01-01T00:41:00.000+01:00,2013-01-01T00:45:00.000+01:00,240,0.9,-73.987961,40.732346,-73.99943499999999,40.728741,CSH,5.5,0.5,0.5,0.0,0.0,6.5,6.0
323CFA8722F8D8E1CC90FF3C6FE3964B,A405C91E60AC3B3F8A2ACAEEBC2AF67C,2013-01-01T00:37:00.000+01:00,2013-01-01T00:45:00.000+01:00,480,1.29,-73.984238,40.743263,-73.994667,40.727856,CRD,7.0,0.5,0.5,1.5,0.0,9.5,6.0
3D2C71410E1F40D9D485168C96925826,B4BFD38E7E6D9E842FAAC3652902B453,2013-01-01T00:38:00.000+01:00,2013-01-01T00:45:00.000+01:00,420,1.47,-73.98687,40.739571000000005,-73.99736,40.722384999999996,CSH,7.5,0.5,0.5,0.0,0.0,8.5,6.0
3E78E14594AC31EDB9D879880962CC90,4D9A81A7783EDC0D7145C89DE4E4560F,2013-01-01T00:37:00.000+01:00,2013-01-01T00:45:00.000+01:00,480,1.15,-73.997101,40.744793,-73.984932,40.745135999999995,CSH,6.5,0.5,0.5,0.0,0.0,7.5,6.0
3FE993A83124A987A87098160981D3B6,177B4D04D48D12246D66FBFC7A3A5B7A,2013-01-01T00:36:00.000+01:00,2013-01-01T00:45:00.000+01:00,540,1.87,-74.008049,40.712917,-73.991791,40.727219,CSH,8.5,0.5,0.5,0.0,0.0,9.5,6.0
480F3205E1EFD02F8AF6F113B3805F43,B2005112954C1C893FBFDBF07EED8EC0,2013-01-01T00:36:00.000+01:00,2013-01-01T00:45:00.000+01:00,540,1.75,0.0,0.0,0.0,0.0,CSH,9.0,0.5,0.5,0.0,0.0,10.0,6.0
4B20C5B8EBF5D6A4A14C928DF5AD99E9,1F2E0655092475176C722CB670DCC981,2013-01-01T00:38:00.000+01:00,2013-01-01T00:45:00.000+01:00,420,1.68,-73.961136,40.756966,-73.975349,40.782253000000004,CSH,7.5,0.5,0.5,0.0,0.0,8.5,6.0
4E2662D89DD5241620BF2450F5B60855,8D2D443781C9AF105D1CABE2E93FF624,2013-01-01T00:37:00.000+01:00,2013-01-01T00:45:00.000+01:00,480,3.05,-73.788567,40.654694,-73.96691899999999,40.796032000000004,CSH,11.0,0.5,0.5,0.0,0.0,12.0,6.0
4F113FA705089DCA788671B63C766061,6F0491CA44081C73271FC9820DCF7973,2013-01-01T00:40:00.000+01:00,2013-01-01T00:45:00.000+01:00,300,1.05,-73.963913,40.766171,-73.96985600000001,40.757023,CRD,6.0,0.5,0.5,1.95,0.0,8.95,6.0
51B28E1B848D854B2A634F0478188F4D,90F08CFA0F6BF691C1E8C680F6C88F7D,2013-01-01T00:36:00.000+01:00,2013-01-01T00:45:00.000+01:00,540,1.85,-74.00164000000001,40.741039,-73.989479,40.726185,CSH,8.5,0.5,0.5,0.0,0.0,9.5,6.0
51F70513CDC188F618BD22E4376813BA,70675A51BA7800862B7AB888998DC92A,2013-01-01T00:40:00.000+01:00,2013-01-01T00:45:00.000+01:00,300,0.99,-73.965988,40.762115,-73.957413,40.770313,CSH,5.5,0.5,0.5,0.0,0.0,6.5,6.0
53BA8E7B874A1B380C40B7F6A50CA15A,46AA04B9EBB46AB7EEDF096E85F98782,2013-01-01T00:39:00.000+01:00,2013-01-01T00:45:00.000+01:00,360,0.73,-73.98481,40.745346000000005,-73.977295,40.743015,CRD,6.0,0.5,0.5,1.0,0.0,8.0,6.0
56B503FC06B3144F0AAF19C6D1FCD468,CCB07E61C931E7520879549792F8664D,2013-01-01T00:40:00.000+01:00,2013-01-01T00:45:00.000+01:00,300,0.8,-73.985939,40.722752,-73.977577,40.725861,CSH,5.5,0.5,0.5,0.0,0.0,6.5,6.0
5A4B8A6C45F99C24BFBFBAB056BA2723,9F516377979B619165575E5B709D1379,2013-01-01T00:40:00.000+01:00,2013-01-01T00:45:00.000+01:00,300,0.89,-73.966476,40.757782,-73.95871700000001,40.760677,CRD,5.5,0.5,0.5,1.0,0.0,7.5,6.0
5C4C79758996A7382BDE4A0D4884EB1B,3BCAF1A0DDB5A24F12DBACD0A9ECB6B5,2013-01-01T00:37:00.000+01:00,2013-01-01T00:45:00.000+01:00,480,1.66,-73.964951,40.755863,-73.952095,40.769608000000005,CSH,7.5,0.5,0.5,0.0,0.0,8.5,6.0
62CB14A1FECF9C1CB520381E8F2D42FD,8821CA9250E34A8696440A553317B22F,2013-01-01T00:37:00.000+01:00,2013-01-01T00:45:00.000+01:00,480,1.19,-73.988998,40.730732,-74.00212900000001,40.740284,CRD,7.0,0.5,0.5,1.0,0.0,9.0,6.0
681E7CCDEF7666DF0057FF2A6DE85D95,7DBAA1EACBC91DCA9FC3D438E2A7C08C,2013-01-01T00:36:00.000+01:00,2013-01-01T00:45:00.000+01:00,540,1.59,-73.985168,40.747513,-73.984787,40.730545,CSH,8.0,0.5,0.5,0.0,0.0,9.0,6.0
6935FB4A876D521542AAB76210CEB4C2,104A4FF451013AD9F08746D5076F56C0,2013-01-01T00:39:00.000+01:00,2013-01-01T00:45:00.000+01:00,360,1.18,-73.991905,40.738392,-74.00194499999999,40.726326,CSH,6.5,0.5,0.5,0.0,0.0,7.5,6.0
6A7F52F89B51ACCE77D8F137B1F096C9,3560E7036518B53494C51FAE858A926D,2013-01-01T00:39:00.000+01:00,2013-01-01T00:45:00.000+01:00,360,1.59,-73.95854200000001,40.789997,-73.964737,40.792625,CSH,7.5,0.5,0.5,0.0,0.0,8.5,6.0
71B02A6F769F39B75EF21D5D3E7EF4B0,6351D8999D7D6B7E945EACD5F89D3344,2013-01-01T00:40:00.000+01:00,2013-01-01T00:45:00.000+01:00,300,1.96,-73.969086,40.759811,-73.950745,40.782482,CRD,8.0,0.5,0.5,1.7,0.0,10.7,6.0
71D15EB5795CF8EAE9DB07EB04AECBED,CA8A2B6985A95D81618FDD1CDA971CB8,2013-01-01T00:36:00.000+01:00,2013-01-01T00:45:00.000+01:00,540,1.3,-73.966934,40.772671,-73.95787800000001,40.761299,CSH,8.0,0.5,0.5,0.0,0.0,9.0,6.0
74AB002C9DEB2BA209464F2960E630B9,63B1B788067918C2559B391066D3FECF,2013-01-01T00:39:00.000+01:00,2013-01-01T00:45:00.000+01:00,360,1.73,-73.97403,40.753048,-73.991875,40.742558,CSH,7.5,0.5,0.5,0.0,0.0,8.5,6.0
7CC2C787A937EE1F874D2FFD6BBCD2F0,0758FB6257076E88C3B61B17182D4505,2013-01-01T00:37:00.000+01:00,2013-01-01T00:45:00.000+01:00,480,1.61,-73.957474,40.774502000000005,-73.978394,40.777946,CSH,8.0,0.5,0.5,0.0,0.0,9.0,6.0
7D8A7EB35B626037FF0178C438FDAF23,41138DF059EEE002374897DBCA3EA2B0,2013-01-01T00:40:00.000+01:00,2013-01-01T00:45:00.000+01:00,300,0.67,-73.985168,40.744808,-73.985168,40.744808,CSH,5.5,0.5,0.5,0.0,0.0,6.5,6.0
7F362E0A4FBE7860957FC77AA806AC7E,AEEF2E0F7D1B7832C95508264259A95C,2013-01-01T00:36:00.000+01:00,2013-01-01T00:45:00.000+01:00,540,0.91,-73.976799,40.756565,-73.982376,40.746147,CSH,7.5,0.5,0.5,0.0,0.0,8.5,6.0
826DBD92105633704DA76C7139743B3B,4B19FF88FFC75F9733418E62E3EB752D,2013-01-01T00:39:00.000+01:00,2013-01-01T00:45:00.000+01:00,360,1.13,-73.949265,40.793521999999996,-73.96063199999999,40.798321,CRD,6.5,0.5,0.5,2.0,0.0,9.5,6.0
8332A4C78F534FE6C41D1EEB9CF4026E,2A10FDE90B9DADCA33BB69F157520944,2013-01-01T00:37:00.000+01:00,2013-01-01T00:45:00.000+01:00,480,1.18,-73.961403,40.801922,-73.948357,40.808876,CSH,7.5,0.5,0.5,0.0,0.0,8.5,6.0
