medallion,hack_license,pickup_datetime,dropoff_datetime,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,mask,to_be_fixed,date
A28087F08A19476E7AD1D2580748B4F9,B19DA1D7854CC1B5682232B3A47DE6DD,2013-01-01T00:45:00.000+01:00,2013-01-01T00:49:00.000+01:00,240,0.1,-73.952835,40.772461,-73.95127099999999,40.782589,CRD,5.0,0.5,0.5,1.65,0.0,7.65,0,0,7.0
A464409947749791C973AA66750DB237,BE6272C2FE12AC931D23990A6AE7B2F8,2013-01-01T00:46:00.000+01:00,2013-01-01T00:49:00.000+01:00,180,2.32,-73.994858,40.769127000000005,-73.976814,40.795615999999995,CRD,8.0,0.5,0.5,1.7,0.0,10.7,0,0,7.0
A9DC75D59E0EA27E1ED328E8BE8CD828,02790A43EDEAAB9BC0B8829A8F2C5FD0,2013-01-01T00:46:00.000+01:00,2013-01-01T00:49:00.000+01:00,180,1.07,-73.963852,40.757236,-73.954628,40.769042999999996,CSH,5.0,0.5,0.5,0.0,0.0,6.0,0,0,7.0
AB5964E59B2458472E68FF8904D35B6A,00374328FBA75FBFCA7522671250F573,2013-01-01T00:42:00.000+01:00,2013-01-01T00:49:00.000+01:00,420,1.21,-73.994331,40.690407,-73.982056,40.69096,CSH,6.5,0.5,0.5,0.0,0.0,7.5,0,0,7.0
B12DB2625EBD5A2EBECBCD25AC089928,04B56786E7D9569CC122D9E8A2BC6E25,2013-01-01T00:42:00.000+01:00,2013-01-01T00:49:00.000+01:00,420,0.77,-73.977509,40.755508,-73.96946,40.763187,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
B86B0D2EE66A2CD5706EBEE5246F3B16,A2A1775AC1DD254E55CA959FC877CCA2,2013-01-01T00:42:00.000+01:00,2013-01-01T00:49:00.000+01:00,420,1.31,-73.995537,40.717236,-74.009636,40.705738000000004,CRD,6.5,0.5,0.5,1.4,0.0,8.9,0,0,7.0
B8C5E185F13961324396AB8F13C1BF19,CDD4BA47AF2E75B4DDF56B8615C2C9E8,2013-01-01T00:45:00.000+01:00,2013-01-01T00:49:00.000+01:00,240,0.54,0.0,0.0,0.0,0.0,CSH,4.5,0.5,0.5,0.0,0.0,5.5,0,0,7.0
BB9AD32C039463B62B887F91590BFD68,3CEE194AFE191BC548D871919EF5DE38,2013-01-01T00:46:00.000+01:00,2013-01-01T00:49:00.000+01:00,180,0.59,-73.98616,40.718090000000004,-73.993004,40.719921,CSH,4.5,0.5,0.5,0.0,0.0,5.5,0,0,7.0
BCAA1BCD5FEF28DF9570F579ECACC6AB,54476D8F8B6BC57FF12FD6D3DDBECC6A,2013-01-01T00:42:00.000+01:00,2013-01-01T00:49:00.000+01:00,420,1.28,-73.96405,40.773872,-73.975433,40.782188,CSH,6.5,0.5,0.5,0.0,0.0,7.5,0,0,7.0
BD59490046448E50D7545661E426115E,82A4F900B893D0225231907CBE2B1F15,2013-01-01T00:44:00.000+01:00,2013-01-01T00:49:00.000+01:00,300,0.82,-73.988998,40.736618,-73.981613,40.737353999999996,CRD,5.0,0.5,0.5,2.0,0.0,8.0,0,0,7.0
CEABFF0193174D655262201BABBADEF0,56B5F8C618D3212604928620ED22A7A6,2013-01-01T00:46:00.000+01:00,2013-01-01T00:49:00.000+01:00,180,0.82,-73.971024,40.764416,-73.963943,40.771229,CSH,4.5,0.5,0.5,0.0,0.0,5.5,0,0,7.0
CF55BD128ECDE7BC97DCC234505FA5CF,93BDCF539A99FAA5F64EEFBC415C0D3C,2013-01-01T00:46:00.000+01:00,2013-01-01T00:49:00.000+01:00,180,0.5,-73.96615600000001,40.689796,-73.974129,40.689648,CSH,4.0,0.5,0.5,0.0,0.0,5.0,0,0,7.0
CFFFEB2717F4782BE1DCCC5F173E0AE4,4EB6B1EA0A09543D3A8EC78915529FF2,2013-01-01T00:46:00.000+01:00,2013-01-01T00:49:00.000+01:00,180,0.66,-73.959671,40.814116999999996,-73.960739,40.807243,CSH,4.5,0.5,0.5,0.0,0.0,5.5,0,0,7.0
D3FA36B10C3D9D7AE92B99D640D9DCF2,AB806BCC256743D659EA252649A9F263,2013-01-01T00:42:00.000+01:00,2013-01-01T00:49:00.000+01:00,420,0.19,-73.976433,40.749981,-73.979156,40.731102,CRD,8.0,0.5,0.5,1.5,0.0,10.5,0,0,7.0
D6F4084E378FAE7EBB2CA55FDEF1F162,82B27199FD48DE808F382732AF40A9C9,2013-01-01T00:45:00.000+01:00,2013-01-01T00:49:00.000+01:00,240,0.75,-73.959671,40.766846,-73.965515,40.759426,CSH,4.5,0.5,0.5,0.0,0.0,5.5,0,0,7.0
DCE8AA573A5E2C32B029D0446EDB6463,3F01A1A7EBE89346A98B1CDB3206B997,2013-01-01T00:45:00.000+01:00,2013-01-01T00:49:00.000+01:00,240,1.14,-73.964676,40.76442,-73.95269,40.772362,CRD,5.5,0.5,0.5,1.8,0.0,8.3,0,0,7.0
DE67EF0C69802DA616A6B6C812C1C364,FF965116CF16F832F2C7F940F16746E5,2013-01-01T00:45:00.000+01:00,2013-01-01T00:49:00.000+01:00,240,0.77,-73.97361,40.749126000000004,-73.971825,40.754841,CRD,5.0,0.5,0.5,1.38,0.0,7.38,0,0,7.0
E66BD24BB6A6AEF1AEC0B98F73EBFDE5,710ABA57023242A9423119C00D51C03A,2013-01-01T00:43:00.000+01:00,2013-01-01T00:49:00.000+01:00,360,1.55,-73.96698,40.757095,-73.982079,40.740044,CRD,7.0,0.5,0.5,2.25,0.0,10.25,0,0,7.0
E7C63C1AB5FFB109DF6A036ADC7C98A2,93226A9A6528FBB349B98D829E13C06F,2013-01-01T00:44:00.000+01:00,2013-01-01T00:49:00.000+01:00,300,0.63,-74.004906,40.735378000000004,-73.996613,40.721061999999996,CSH,5.0,0.5,0.5,0.0,0.0,6.0,0,0,7.0
E7ECDB33D59EA75003953FE8C7E71ECE,D2B95CD66F6904C531F9EEE606FE08E8,2013-01-01T00:47:00.000+01:00,2013-01-01T00:49:00.000+01:00,120,0.67,-73.97841600000001,40.74165,-73.984245,40.736053000000005,CSH,4.0,0.5,0.5,0.0,0.0,5.0,0,0,7.0
E8A63DAE2F9350DA9FFC73EE6A66A286,033ECCDF2B51EFB12E864556910C6B58,2013-01-01T00:44:00.000+01:00,2013-01-01T00:49:00.000+01:00,300,1.14,-73.98786899999999,40.738316,-73.979454,40.74395,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
EEC6BFC172E26769AC9CC7FA93F65BA0,4FC832A7DFDAC457304C2069EA60D776,2013-01-01T00:44:00.000+01:00,2013-01-01T00:49:00.000+01:00,300,1.22,-73.979141,40.740349,-73.983368,40.726321999999996,CRD,6.0,0.5,0.5,1.3,0.0,8.3,0,0,7.0
F3406B1415F08AF0E8F9957BE75759B6,9E1EC6AF880956B768E29EE0E6CBAA9D,2013-01-01T00:44:00.000+01:00,2013-01-01T00:49:00.000+01:00,300,0.82,-73.978386,40.745342,-73.97251899999999,40.754269,CRD,5.5,0.5,0.5,0.0,0.0,6.5,0,0,7.0
FC9E84769F46197BBF80909505D74350,A03F2D1489AA4F239BD65586970B7BD0,2013-01-01T00:46:00.000+01:00,2013-01-01T00:49:00.000+01:00,180,1.0,-73.960922,40.761051,-73.951988,40.773464000000004,CSH,5.0,0.5,0.5,0.0,0.0,6.0,0,0,7.0
FF91C1751D838A4D176A4919DD1808FA,F4C96DEDECF8615F76999CDCF1F238D0,2013-01-01T00:43:00.000+01:00,2013-01-01T00:49:00.000+01:00,360,1.57,-73.925911,40.772442,-73.942429,40.754158000000004,CSH,7.5,0.5,0.5,0.0,0.0,8.5,0,0,7.0
A33EC4313B76356D74132051F057D01F,EEF8FD7DE31F96FFDDB66228F5C6636C,2013-01-01T00:43:57.000+01:00,2013-01-01T00:49:49.000+01:00,351,0.6,-73.976295,40.744183,-73.985413,40.747414,CRD,5.5,0.5,0.5,2.0,0.0,8.5,0,0,7.0
03F2B14F5C52CC104530F0C895AA750C,0F3C5839D6E0E1440DC2198A3348E259,2013-01-01T00:43:00.000+01:00,2013-01-01T00:50:00.000+01:00,420,1.05,-73.98091099999999,40.749493,-73.989349,40.740646000000005,CRD,6.5,0.5,0.5,2.1,0.0,9.6,0,0,7.0
06808F2B069EBFA72B16977B7C4672C4,8579ECF890502494F66C689A15167D70,2013-01-01T00:42:00.000+01:00,2013-01-01T00:50:00.000+01:00,480,1.02,-73.991295,40.75016,-73.98011,40.751633,CSH,7.5,0.5,0.5,0.0,0.0,8.5,0,0,7.0
06B7DFBF797E4608418B8335721180D4,DF4FDA9BA1711C697D1B1937C9A5AC74,2013-01-01T00:45:00.000+01:00,2013-01-01T00:50:00.000+01:00,300,0.96,-73.991219,40.717296999999995,-73.98354300000001,40.725342,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
0911B74DB5934296945FE5C7BD9772BF,7C3162D9A585E897605A73930D61EF78,2013-01-01T00:43:00.000+01:00,2013-01-01T00:50:00.000+01:00,420,0.77,-73.986328,40.746147,-73.986328,40.746147,CSH,5.5,0.5,0.5,0.0,0.0,6.5,0,0,7.0
0B5762980CCBE45614FD401338AD890A,D29C5242695E6B8352746988108909B1,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,0.75,-73.99337,40.742039,-73.984833,40.743401,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
0CA06825E31D118DED987821A7EDA3FE,94C5CB1B06F82A9AEA6E3A0EB746609D,2013-01-01T00:46:00.000+01:00,2013-01-01T00:50:00.000+01:00,240,0.57,-73.98135400000001,40.741413,-73.9813,40.746555,CRD,5.0,0.5,0.5,2.0,0.0,8.0,0,0,7.0
134C3CAAA5859560F798B06511C4A2C4,FCD53E903813D7C132F6C75F353AF1D8,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,1.66,-73.974419,40.788288,-73.959175,40.801769,CRD,7.5,0.5,0.5,2.4,0.0,10.9,0,0,7.0
17350738AE74E1CC72F20B5963E83521,D1CBA34C36DEB076CF65E26D194AD840,2013-01-01T00:46:00.000+01:00,2013-01-01T00:50:00.000+01:00,240,1.04,-73.94903599999999,40.777336,-73.957756,40.769726,CSH,5.5,0.5,0.5,0.0,0.0,6.5,0,0,7.0
180A298786862EA121A8DEC5F20C3CAB,83FAD692A0A24782299312515BA2228D,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,1.12,-74.01037600000001,40.715225,-74.00891899999999,40.70565,CRD,6.0,0.5,0.5,1.3,0.0,8.3,0,0,7.0
18A8E2E1F9CE79FBB988FDFACBC89FD4,DD466E35888A9FFD69341070E3EB68CB,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,0.73,-73.958405,40.760384,-73.95515400000001,40.769081,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
1A15B0358F2EDC752DE215C28A8D5ED0,0B52835A0F3A116502AD9CC0984C62B8,2013-01-01T00:45:00.000+01:00,2013-01-01T00:50:00.000+01:00,300,0.92,-74.00263199999999,40.733829,-74.005135,40.721621999999996,CSH,5.5,0.5,0.5,0.0,0.0,6.5,0,0,7.0
1DDD3166607B843E8A8452877E975C66,5738DF4B05152FCC7714AB933735DAD8,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,1.12,-74.010239,40.720001,-73.99939,40.724968,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
206E58D7C959AFD1604D0D5C241CC9E4,0AFF4D65C5D9880D7B74F8BFEB823A08,2013-01-01T00:42:00.000+01:00,2013-01-01T00:50:00.000+01:00,480,1.33,-73.988113,40.743786,-74.005707,40.741169,CRD,7.5,0.5,0.5,1.6,0.0,10.1,0,0,7.0
2084C667B25600300BD2ADC328692E73,D8F708032B1A52287489DB7CDE8C7B26,2013-01-01T00:45:00.000+01:00,2013-01-01T00:50:00.000+01:00,300,1.03,-74.000031,40.748340999999996,-73.988029,40.740992999999996,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
222BACD193584D6F3428D36E2302C053,19C255F8963777AC96E4560334DFB48E,2013-01-01T00:43:00.000+01:00,2013-01-01T00:50:00.000+01:00,420,0.41,-73.993561,40.746838000000004,-73.9944,40.750748,CSH,6.5,0.5,0.5,0.0,0.0,7.5,0,0,7.0
262638CAA3C4F28B6ECB9F4EFCF7BDAD,3EDEB59E6C776E40147B25C2CB5DE43B,2013-01-01T00:42:00.000+01:00,2013-01-01T00:50:00.000+01:00,480,1.12,-73.989914,40.733425,-73.981155,40.725182000000004,CRD,6.5,0.5,0.5,1.75,0.0,9.25,0,0,7.0
26A50E380785019D7415BB97643965FC,CA1645160E0C29959E0C1BD6B9297C18,2013-01-01T00:42:00.000+01:00,2013-01-01T00:50:00.000+01:00,480,1.4,-73.92189,40.84742,-73.938354,40.843067,CSH,8.0,0.5,0.5,0.0,0.0,9.0,0,0,7.0
28581FB0321EC65E5039578E9862925D,1EAAE9D4D22AB94E73116D428B1C5250,2013-01-01T00:43:00.000+01:00,2013-01-01T00:50:00.000+01:00,420,1.88,-73.993942,40.722706,-73.992538,40.743347,CSH,8.0,0.5,0.5,0.0,0.0,9.0,0,0,7.0
2A206801A42E7E225C917753FC0DD27D,4B12AC33E74C663162B0850FCE5413E7,2013-01-01T00:45:00.000+01:00,2013-01-01T00:50:00.000+01:00,300,1.35,-73.983253,40.726475,-73.980728,40.716534,CRD,6.5,0.5,0.5,1.75,0.0,9.25,0,0,7.0
2AF58A5DD84CB1BDF128F20C7D7D24B2,64A2BC8FED07E59762100BA826D6A561,2013-01-01T00:46:00.000+01:00,2013-01-01T00:50:00.000+01:00,240,0.68,-73.970741,40.761798999999996,-73.966537,40.769733,CRD,5.0,0.5,0.5,1.65,0.0,7.65,0,0,7.0
2B8D072FF7AEEB2D723FB58BFC96D358,CFC043F3E41A505744D0FF5E63D007DD,2013-01-01T00:45:00.000+01:00,2013-01-01T00:50:00.000+01:00,300,1.09,-73.94761700000001,40.790436,-73.943253,40.801021999999996,CSH,5.5,0.5,0.5,0.0,0.0,6.5,0,0,7.0
2E4D263673E21CA98F433E274FA9277B,B4ECAF53FB494A8B08F2298306664E3E,2013-01-01T00:45:00.000+01:00,2013-01-01T00:50:00.000+01:00,300,1.65,-73.969475,40.800468,-73.974983,40.78273,CSH,6.5,0.5,0.5,0.0,0.0,7.5,0,0,7.0
2E8F02FAEDF24344D4DF461081F69719,0E2BE9D35FDB25105689D95B9E1C6A59,2013-01-01T00:43:00.000+01:00,2013-01-01T00:50:00.000+01:00,420,1.79,-73.95578,40.772881,-73.97274,40.755932,CSH,8.0,0.5,0.5,0.0,0.0,9.0,0,0,7.0
303F3C66E7FD96F8370C1D7C76F5585C,05057A30858972D604713EDE5E9107BC,2013-01-01T00:45:00.000+01:00,2013-01-01T00:50:00.000+01:00,300,0.91,-74.011688,40.707771,-74.016411,40.709976,CSH,5.5,0.5,0.5,0.0,0.0,6.5,0,0,7.0
33C2D73B7EFB18784292FC2666058F90,A46DBA08157DD2A015229526019E5BAB,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,1.25,-73.97135899999999,40.782654,-73.983643,40.770718,CSH,6.5,0.5,0.5,0.0,0.0,7.5,0,0,7.0
38F276D71C85FAA735674DB3332755E2,BEFA1BE2BC560D3F9A3DBFB3DAE93F2C,2013-01-01T00:46:00.000+01:00,2013-01-01T00:50:00.000+01:00,240,0.75,-73.977631,40.746521,-73.970665,40.754204,CSH,5.0,0.5,0.5,0.0,0.0,6.0,0,0,7.0
399DB6E048D813564DA0358503474A2C,9911D66A4A796752DAA9929262692322,2013-01-01T00:46:00.000+01:00,2013-01-01T00:50:00.000+01:00,240,0.48,-73.959686,40.773602000000004,-73.958229,40.77874,CRD,4.5,0.5,0.5,2.0,0.0,7.5,0,0,7.0
41C9DE08D0989127DA00DE5B36AAD45E,CB3840686FE67552917D997ECCE247DA,2013-01-01T00:43:00.000+01:00,2013-01-01T00:50:00.000+01:00,420,1.9,-73.95744300000001,40.772518,-73.979874,40.776058,CRD,8.0,0.5,0.5,2.12,0.0,11.12,0,0,7.0
4CF7FB6BEEC37FF78366D9E8C1BBC935,DD9FB13799E040E939F8CA2E7B0A6CC8,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,1.47,-74.002922,40.760253999999996,-74.006737,40.741512,CSH,7.5,0.5,0.5,0.0,0.0,8.5,0,0,7.0
4EE050B64A2458E041DD486FF13FED20,DE3F2E937498BDCCB08E8121F1438852,2013-01-01T00:43:00.000+01:00,2013-01-01T00:50:00.000+01:00,420,1.8,-73.933189,40.847266999999995,-73.946754,40.831703000000005,CSH,8.0,0.5,0.5,0.0,0.0,9.0,0,0,7.0
53AABC79B2B852704E11A7408D76FE80,C0A12E5B00B7CAD0D68A9BC139C666BD,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,1.07,-74.014786,40.715527,-74.00415799999999,40.721939,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
55D311AD2752BC278BEF7386B25B28A9,FD84A4F6F6BF4158BC5F2312478BA191,2013-01-01T00:45:00.000+01:00,2013-01-01T00:50:00.000+01:00,300,2.04,-73.872978,40.7742,-73.898384,40.759918,CSH,8.0,0.5,0.5,0.0,0.0,9.0,0,0,7.0
5744D4405E3FE04A35AC7B00362CD033,8F854F5A1EBBF51092B22267928A4745,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,1.17,-73.96126600000001,40.761784000000006,-73.972481,40.759407,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
5749FF186BDCDE110BF772A45A41BD69,B381B4149503A7448963CF9AA2B66202,2013-01-01T00:43:00.000+01:00,2013-01-01T00:50:00.000+01:00,420,1.25,-73.968117,40.787174,-73.953255,40.785133,CSH,7.0,0.5,0.5,0.0,0.0,8.0,0,0,7.0
5C25B50DEDB9DC0BF9D3DDC6124D92DC,F82A828842D54647899827435ACBAE30,2013-01-01T00:42:00.000+01:00,2013-01-01T00:50:00.000+01:00,480,2.23,-73.978798,40.750278,-73.956795,40.774815000000004,CSH,8.5,0.5,0.5,0.0,0.0,9.5,0,0,7.0
62099C3783738399C97EE0D4E35A3F0A,D2923683CFECDB4AECB0D995716F35FF,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,1.76,-73.975403,40.757954,-73.961662,40.77684,CSH,7.0,0.5,0.5,0.0,0.0,8.0,0,0,7.0
643CD637EB15F8F96ACA9CD48F1FAC8C,7BD1FE00C488CF864DC5CBD85454C5CA,2013-01-01T00:43:00.000+01:00,2013-01-01T00:50:00.000+01:00,420,1.54,-73.963959,40.756865999999995,-73.98054499999999,40.745174,CRD,7.0,0.5,0.5,1.0,0.0,9.0,0,0,7.0
67651B7D17DF408749E8475B12A22EB8,3E908B074123D1F0A4DC4FB37DE5FD30,2013-01-01T00:46:00.000+01:00,2013-01-01T00:50:00.000+01:00,240,1.05,-73.992577,40.71516,-74.003914,40.707607,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
6928548F336AFB109242037B6CD89727,5455BAEB354421B60CFD3F189569DE33,2013-01-01T00:43:00.000+01:00,2013-01-01T00:50:00.000+01:00,420,1.54,-73.963264,40.798702,-73.952675,40.810806,CSH,7.0,0.5,0.5,0.0,0.0,8.0,0,0,7.0
69402931A4C1070E7807C0464FD58C9B,FE5CD976C20D8EC8CEB328CA62B08A32,2013-01-01T00:47:00.000+01:00,2013-01-01T00:50:00.000+01:00,180,1.15,-73.959496,40.763119,-73.949547,40.776752,CRD,5.0,0.5,0.5,1.1,0.0,7.1,0,0,7.0
6AE2F34DE4DE8019C6906C61179B4865,ABCBA32F133177EEB5F4407B40FA3740,2013-01-01T00:42:00.000+01:00,2013-01-01T00:50:00.000+01:00,480,2.22,-73.99767299999999,40.756446999999994,-73.975121,40.734885999999996,CSH,9.0,0.5,0.5,0.0,0.0,10.0,0,0,7.0
6D49B29F6D1718B6BEC71F1B9EDD7FF9,E1F20039FC1216219AA96A512FA00BC3,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,1.98,-73.982132,40.775436,-73.966751,40.800011,CRD,7.5,0.5,0.5,1.0,0.0,9.5,0,0,7.0
6EE8AD850CF630A126CAAA910724A621,D4A09EE77B0510B363EE78F86A3609F6,2013-01-01T00:47:00.000+01:00,2013-01-01T00:50:00.000+01:00,180,0.47,-73.99826800000001,40.729027,-73.99436999999999,40.732121,CSH,4.0,0.5,0.5,0.0,0.0,5.0,0,0,7.0
7016853653D25E38DAE4AA242EDC795E,FF8C7EFBC62A05658546DD375F67CACB,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,1.2,-73.976196,40.748486,-73.989151,40.741054999999996,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
75148F5ED6DECC2B4B4FAE2F61951EBB,445E12D130A5E2F2E765673CEAF78BD6,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,1.02,-73.985443,40.747059,-73.979805,40.737404,CRD,6.0,0.5,0.5,1.3,0.0,8.3,0,0,7.0
7B39B375AB1DD2665859F4893805F0ED,C9AE88CAA22ABA984AFBD9847C5F9695,2013-01-01T00:43:00.000+01:00,2013-01-01T00:50:00.000+01:00,420,1.72,-73.98640400000001,40.768303,-73.972435,40.791119,CSH,7.0,0.5,0.5,0.0,0.0,8.0,0,0,7.0
810905D65B788A8EAA8E15FBE4BB92E1,4DAAB407406B1744FA866E92D612EE29,2013-01-01T00:42:00.000+01:00,2013-01-01T00:50:00.000+01:00,480,1.71,-73.9701,40.797169,-73.986412,40.777588,CRD,8.0,0.5,0.5,1.5,0.0,10.5,0,0,7.0
8120E470BC2093786C0A82448819D9B3,C46E7EFF1E4D02B23B3984BCF1479E76,2013-01-01T00:43:00.000+01:00,2013-01-01T00:50:00.000+01:00,420,1.37,0.0,0.0,0.0,0.0,CSH,7.0,0.5,0.5,0.0,0.0,8.0,0,0,7.0
84CFDDDA4E845E8F220B6B363E2912B8,1B1E5E9C261486674FFFA86287E8E37B,2013-01-01T00:42:00.000+01:00,2013-01-01T00:50:00.000+01:00,480,0.86,-73.994545,40.747704,-73.991104,40.761971,CSH,7.0,0.5,0.5,0.0,0.0,8.0,0,0,7.0
8C6CFF1ED34957DCF1547C3C38EE0490,A137DC8DFF8E86DEA0F5EB8EE8144A6F,2013-01-01T00:45:00.000+01:00,2013-01-01T00:50:00.000+01:00,300,1.14,-73.986046,40.718014000000004,-73.99274399999999,40.713783,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
8CD993E79B07D1700204DA643D611AFB,51AA4274584C9E75DB7D85C50159CEDD,2013-01-01T00:46:00.000+01:00,2013-01-01T00:50:00.000+01:00,240,0.96,-74.010635,40.718868,-74.016716,40.708981,CSH,5.5,0.5,0.5,0.0,0.0,6.5,0,0,7.0
9005769B60F29F8F4B17BC306D774A04,AA33AA1CACC8C26E767C349BD5863426,2013-01-01T00:45:00.000+01:00,2013-01-01T00:50:00.000+01:00,300,1.31,-73.97596,40.791595,-73.978996,40.777023,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
94E10E3A3763877CEA55466456D473A5,826FF187797D81521A5942F72BAC83D7,2013-01-01T00:46:00.000+01:00,2013-01-01T00:50:00.000+01:00,240,0.93,-74.002663,40.733447999999996,-73.993874,40.74136,CSH,5.0,0.5,0.5,0.0,0.0,6.0,0,0,7.0
95767B613A21B27CA980F7110C4C57B9,99FB978483D20D385C487DB7635EE8C6,2013-01-01T00:45:00.000+01:00,2013-01-01T00:50:00.000+01:00,300,0.82,-73.983925,40.775551,-73.974861,40.777767,CRD,5.5,0.5,0.5,1.8,0.0,8.3,0,0,7.0
95B64FA5AA320202EDBB357C19FAD3B9,17FA7D845ADB13C658E5CCAE06AA680E,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,1.21,-73.95500200000001,40.769211,-73.951187,40.782505,CRD,7.0,0.5,0.5,1.5,0.0,9.5,0,0,7.0
96F617B6487941904D1025650FB2AC55,5486E88A6224D50E9719540D1A1E1320,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,0.75,-73.982315,40.77132,-73.96575899999999,40.754428999999995,CRD,5.5,0.5,0.5,1.2,0.0,7.7,0,0,7.0
984981D1C37073D5B6BF9D11D2CDDB21,26E669A9D8004756172F7B93E77C2366,2013-01-01T00:46:00.000+01:00,2013-01-01T00:50:00.000+01:00,240,0.93,-73.965408,40.755238,-73.972626,40.749096,CRD,5.0,0.5,0.5,1.0,0.0,7.0,0,0,7.0
9D12D181777ED1A363D928A5FB08CFA2,0FBC060089878DD344430C57DE651371,2013-01-01T00:42:00.000+01:00,2013-01-01T00:50:00.000+01:00,480,2.08,-73.976555,40.756747999999995,-73.957726,40.782082,CRD,8.5,0.5,0.5,2.0,0.0,11.5,0,0,7.0
9D22434DB479CBE81DFF66D9304BB850,83A575672465CDF650375840F53C2857,2013-01-01T00:42:00.000+01:00,2013-01-01T00:50:00.000+01:00,480,0.87,-74.003685,40.748191999999996,-73.99604000000001,40.758915,CSH,7.0,0.5,0.5,0.0,0.0,8.0,0,0,7.0
A0B046BF91F9EA4A6C57ED521F902916,A1EC6974145CCC3C2275F2F710278056,2013-01-01T00:42:00.000+01:00,2013-01-01T00:50:00.000+01:00,480,1.81,-73.995903,40.759853,-74.00206800000001,40.741188,CRD,8.0,0.5,0.5,1.0,0.0,10.0,0,0,7.0
A15D70A795948BBF608D89738C4EFCF6,784A57F6411B0027E1A638BE27A32936,2013-01-01T00:47:00.000+01:00,2013-01-01T00:50:00.000+01:00,180,1.06,-73.954521,40.765778000000005,-73.947487,40.778648,CRD,5.5,0.5,0.5,1.2,0.0,7.7,0,0,7.0
A388C41C5D7B99D508DB5EDDC9CA7C34,30F541AAA2396196436F7860D9C3491E,2013-01-01T00:43:00.000+01:00,2013-01-01T00:50:00.000+01:00,420,1.13,-73.951836,40.799229,-73.966003,40.804989,CSH,6.5,0.5,0.5,0.0,0.0,7.5,0,0,7.0
A4F77D163CF19912BC8FAF1230C45923,9E7510E9E2096A7921329C0A5D928446,2013-01-01T00:45:00.000+01:00,2013-01-01T00:50:00.000+01:00,300,0.91,-73.992249,40.737896,-73.998863,40.743858,CRD,5.5,0.5,0.5,1.5,0.0,8.0,0,0,7.0
B0FEE397449338F5A94B8229B990F859,6A2EAB5CF69D9DB1EAECC050979924B7,2013-01-01T00:44:00.000+01:00,2013-01-01T00:50:00.000+01:00,360,1.07,-74.002472,40.744827,-73.992676,40.737255,CRD,6.0,0.5,0.5,1.3,0.0,8.3,0,0,7.0
BC94750F52480E6BC457A2E7EF30F7F5,1DDA4E2844A8DD5154886C08D4536EF6,2013-01-01T00:45:00.000+01:00,2013-01-01T00:50:00.000+01:00,300,1.18,-73.969078,40.754073999999996,-73.979843,40.739391,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,7.0
BDEDBA73F2C07998212D31F8C8467301,1885ED52DAA0D34718CEEFE8D4395D93,2013-01-01T00:42:00.000+01:00,2013-01-01T00:50:00.000+01:00,480,1.56,-73.980583,40.741904999999996,-73.993401,40.727177000000005,CRD,7.5,0.5,0.5,5.0,0.0,13.5,0,0,7.0
