medallion,hack_license,pickup_datetime,dropoff_datetime,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,mask,to_be_fixed,date
25084C0F3B5F8E965921BD7AE4D65F47,2149EA5FEAD88B39BE2B64358305FA89,2013-01-01T00:27:00.000+01:00,2013-01-01T00:34:00.000+01:00,420,0.76,-73.998886,40.754902,-73.993263,40.762671999999995,CSH,6.5,0.5,0.5,0.0,0.0,7.5,0,0,4.0
2637FB352BF7E5B99BEBD26E53C7B31B,1151C4E91C5F749094FA7836D094F589,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,1.41,-73.977364,40.78434,-73.989662,40.776306,CRD,7.0,0.5,0.5,1.5,0.0,9.5,0,0,4.0
2789D8398CBD60E51BF7D4BC78F3D7A9,4085064BD4B8CD0CC7B8A254308398FB,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,2.1,-73.988686,40.695862,-73.99897,40.712742,CRD,8.5,0.5,0.5,1.8,0.0,11.3,0,0,4.0
27AFF1A7DC82D05E8EE40B4BF4420B71,5408C446B5BBA73EFB64E467C4DE0DEB,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,1.08,-73.994209,40.722763,-74.005798,40.714667999999996,CRD,6.0,0.5,0.5,1.0,0.0,8.0,0,0,4.0
29B402D2300F7D7F8F7B0707DF25D7E7,B16B820B8AFE0A511AB21767909555FC,2013-01-01T00:27:00.000+01:00,2013-01-01T00:34:00.000+01:00,420,1.63,-73.941063,40.712833,-73.928505,40.702290000000005,CRD,7.5,0.5,0.5,1.6,0.0,10.1,0,0,4.0
29F2375C358FA636C27DB13C9854F68B,D3BC061B6A5D5D3715B5BED369A65CCB,2013-01-01T00:27:00.000+01:00,2013-01-01T00:34:00.000+01:00,420,1.45,-73.96725500000001,40.763603,-73.956345,40.776428,CRD,8.0,0.5,0.5,1.0,0.0,10.0,0,0,4.0
2A233E4FBD87E3B88DC13F5BE79C8545,D493750AB868C4433FFC6DFD56733B4B,2013-01-01T00:25:00.000+01:00,2013-01-01T00:34:00.000+01:00,540,1.69,-73.987167,40.739239000000005,-74.008385,40.735001000000004,CRD,8.5,0.5,0.5,2.0,0.0,11.5,0,0,4.0
2A2A95C293FCEA281B5E9A82D3177804,0C021E84C60763FEC53F3C5386832FDA,2013-01-01T00:25:00.000+01:00,2013-01-01T00:34:00.000+01:00,540,1.17,-73.976524,40.756462,-73.983452,40.747966999999996,CSH,7.5,0.5,0.5,0.0,0.0,8.5,0,0,4.0
2DD922C87A37C3A35F9C6C5EFE1E51C5,D9D5A5AFC87D2F59740D504100C2B81A,2013-01-01T00:25:00.000+01:00,2013-01-01T00:34:00.000+01:00,540,1.37,-74.00145,40.738445,-73.985008,40.736267,CRD,7.5,0.5,0.5,2.0,0.0,10.5,0,0,4.0
2F916CFD5E51E9A620F3D4F9D65D2A7B,2A30B29871D56BED841C3D4B199B34B9,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,1.97,-74.00210600000001,40.734715,-74.000031,40.751595,CRD,8.5,0.5,0.5,1.8,0.0,11.3,0,0,4.0
389499E7F3F1282517DE8BE747388641,DECF40C2CA77A823D8472A0850624935,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,0.93,-73.984711,40.73645,-73.995667,40.733227,CRD,5.5,0.5,0.5,1.5,0.0,8.0,0,0,4.0
3B1DD51648DEB1B7C11DCBDAC23A8FFB,7E5A80B9126C5B9323EEDD2D84094746,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,1.72,-74.006714,40.719097,-73.983238,40.730583,CRD,8.0,0.5,0.5,1.7,0.0,10.7,0,0,4.0
43FE9C787C6510C970B1E218BA090D3E,B8EE62B85C211B77C1DE0A48383BDBE0,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,1.36,-73.979866,40.75222,-73.964989,40.763783000000004,CRD,8.0,0.5,0.5,2.55,0.0,11.55,0,0,4.0
4820FE0121A7B6050A63CF8C2ECD2137,F6743A4B55CEA71309A04F7139EF2067,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,0.9,-73.999672,40.73402,-73.99739100000001,40.72599,CRD,6.0,0.5,0.5,1.3,0.0,8.3,0,0,4.0
4A5B1B4119F9209E3F50D0C688302AD0,F514FA4362A24B9FFA8E490315EC6E1C,2013-01-01T00:27:00.000+01:00,2013-01-01T00:34:00.000+01:00,420,1.37,-73.988968,40.743637,-73.998962,40.729233,CSH,7.0,0.5,0.5,0.0,0.0,8.0,0,0,4.0
4B5CEF089D5A7504CE3B4B9EE693D37B,AFFE539E140DC16BC1DFABA4D26D7ACA,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,0.96,-74.00273100000001,40.739468,-73.993698,40.751892,CSH,7.0,0.5,0.5,0.0,0.0,8.0,0,0,4.0
4CADDAC136A2413994F7F54B39FD27D6,D92C501D8573517CCAE8E353C71DBABD,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,0.79,-73.987434,40.741646,-73.982712,40.750248,CSH,5.0,0.5,0.5,0.0,0.0,6.0,0,0,4.0
4D684EE610EA8F13B829260E9DC05BC3,990893DAD517836FDAE0E75E9C17CAAD,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,1.81,-73.937653,40.804134000000005,-73.92905400000001,40.814487,CSH,7.5,0.5,0.5,0.0,0.0,8.5,0,0,4.0
4DC80FE9E42B35052A5F3FD095511228,54BAF0BE7C208682D1512367E802DE74,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,2.28,-74.006866,40.719196000000004,-73.996101,40.698376,CSH,9.0,0.5,0.5,0.0,0.0,10.0,0,0,4.0
517C6B330DBB3F055D007B07512628B3,2C19FBEE1A6E05612EFE4C958C14BC7F,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,1.73,-73.96887199999999,40.759048,-73.984222,40.740272999999995,CSH,8.5,0.5,0.5,0.0,0.0,9.5,0,0,4.0
5205D3FE7D57F549433DE6BCE551357B,870A36D7D2BD3F658F13F6E1A75CDB03,2013-01-01T00:25:00.000+01:00,2013-01-01T00:34:00.000+01:00,540,2.37,-73.972771,40.751999,-73.953629,40.775566,CRD,9.5,0.5,0.5,3.0,0.0,13.5,0,0,4.0
53528D75D25F5F8F51F83197EF5E741A,A70151E679D2DA570891EBFA7DCD0AF0,2013-01-01T00:25:00.000+01:00,2013-01-01T00:34:00.000+01:00,540,1.32,-73.994629,40.752666,-74.007774,40.74054,CSH,8.0,0.5,0.5,0.0,0.0,9.0,0,0,4.0
53E3477DE202FFE166D14DF1DEC95AA1,711384CE6D7675143E69A01A99EB4D23,2013-01-01T00:27:00.000+01:00,2013-01-01T00:34:00.000+01:00,420,1.6,-73.96012900000001,40.770557000000004,-73.97541,40.782139,CSH,7.5,0.5,0.5,0.0,0.0,8.5,0,0,4.0
5577FF9D6508DE0C748AE62746BA8F2B,AFA42797FC593367CCA8D3B818D5CB46,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,1.79,-73.969078,40.765896000000005,-73.952805,40.786636,CSH,7.5,0.5,0.5,0.0,0.0,8.5,0,0,4.0
570BEC6BE89198DB9643A0AAA144C434,1D9BBC5B6DD7D3F343C67657D3FA5C90,2013-01-01T00:25:00.000+01:00,2013-01-01T00:34:00.000+01:00,540,1.52,-74.006523,40.744457000000004,-73.983101,40.738772999999995,CRD,8.0,0.5,0.5,2.0,0.0,11.0,0,0,4.0
62AB75789A51B5D51B473A63FAAB935A,3C7F19806E44BF69CC9098C9F5F8322C,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,1.5,-73.99041700000001,40.717987,-74.007149,40.7285,CSH,8.5,0.5,0.5,0.0,0.0,9.5,0,0,4.0
6A4EB13F46065C70362E088C1E3D233E,1D551D65A4E0B186C83FCCCDA9108029,2013-01-01T00:27:00.000+01:00,2013-01-01T00:34:00.000+01:00,420,1.12,-73.99137900000001,40.731602,-73.989395,40.721478000000005,CSH,7.0,0.5,0.5,0.0,0.0,8.0,0,0,4.0
6A8E2C9511387342F2D6075F44FA299F,9D127095FD1666E3CEFB89135FA8A59F,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,0.78,-74.00153399999999,40.727657,-73.996635,40.720486,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,4.0
6AA6274F006E3C02ADC1BB3335456C7A,6D5FDE6B47211E5623AB50F70CC504E1,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,1.29,-73.966766,40.770035,-73.95070600000001,40.775681,CSH,6.5,0.5,0.5,0.0,0.0,7.5,0,0,4.0
746DF3B09DC6050DF68E527DA4E529CF,16D116871A4A614AC8552D03D4A2754C,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,1.47,-74.00128199999999,40.731204999999996,-73.98859399999999,40.748634,CSH,8.0,0.5,0.5,0.0,0.0,9.0,0,0,4.0
7AEDBAE4248FC3109A0A1132FA6829B9,72D4C355B58A26D916F1C68B519F7147,2013-01-01T00:25:00.000+01:00,2013-01-01T00:34:00.000+01:00,540,2.38,-73.959991,40.762218,-73.974159,40.779747,CSH,10.0,0.5,0.5,0.0,0.0,11.0-*,1,1,4.0
803FA45BD7CC003F460410D5D9EE4D3A,8C5F58222821DDA8CA6062059A2782FE,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,2.32,-73.98465,40.769333,-74.00836899999999,40.749245,CSH,10.0,0.5,0.5,2.1,0.0,11.0,100,1,4.0
81D6819795C0E92B245577F311F98D8E,8544DDB96863DF697A1BF599E278EF41,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,0.86,-73.978821,40.736675,-73.983765,40.730098999999996,CSH,5.5,0.5,0.5,0.0,0.0,6.5,0,0,4.0
85BDD19BCA2339F2AA911474652F743F,36813D57DC049DA312D78E7FE9B3EEF5,2013-01-01T00:27:00.000+01:00,2013-01-01T00:34:00.000+01:00,420,1.41,-73.991325,40.737549,-73.9869,40.737991,CRD,7.5,0.5,0.5,1.6,0.0,10.1,0,0,4.0
8752B1F0BF29F2B5C07A3DE2A7CB960A,09991ABB35B68DB23DDA4781EC3E0FBF,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,2.34,-73.954887,40.773472,-73.985336,40.775295,CRD,10.0,0.5,0.5,0.0,0.0,13.1,100,1,4.0
87EC71AD17EADAF165B14AA80C54063A,EFB61594E7432E0EF4FD12AD45DD7400,2013-01-01T00:25:00.000+01:00,2013-01-01T00:34:00.000+01:00,540,0.19,-73.973129,40.780163,-73.950867,40.779263,CSH,8.5,0.5,0.5,0.0,0.0,9.5,0,0,4.0
8B1E8205534B40CD65A9CC73F8B72826,590D50A56475647BF687B35198B859F3,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,1.16,-73.977921,40.746132,-73.970055,40.757233,CRD,6.0,0.5,0.5,1.3,0.0,8.3,0,0,4.0
8C7EE6FE0782564990555239846715AB,D853E24CD308E610D650356604F24972,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,0.37,-74.002197,40.732966999999995,-73.99758100000001,40.729832,CSH,5.5,0.5,0.5,0.0,0.0,6.5,0,0,4.0
8C98CE7B82F16BCF3044C210CB2E5C7D,18513D6EE467A293A72ED13DC6A40C50,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,0.95,-73.995369,40.743942,-73.981224,40.737343,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,4.0
8D3DAD7ADCEE9ADB33E4CDB64450319D,14B4031D3F52C2FEE73AF3644E4616ED,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,1.0,-73.967209,40.752758,-73.97345,40.761044,CSH,6.5,0.5,0.5,0.0,0.0,7.5,0,0,4.0
8E844C821B9EC48D1C98B15C25682F19,328E71B100979680B8198BBB573A3372,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,2.39,-73.980942,40.741787,-73.957024,40.766293,CRD,9.0,0.5,0.5,1.5,0.0,11.5,0,0,4.0
901BAD071B1C693D943B2BAA3FE6E623,4FBF0FE605244EBB55F7139279A1D6BE,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,2.0,-73.992165,40.749004,-73.990273,40.729702,CSH,8.5,0.5,0.5,0.0,0.0,9.5,0,0,4.0
9231947E0F529F0FF1E3300732CE3CBF,8F5963DF5A1F05D96241ED60077235D2,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,1.17,-73.966637,40.788963,-73.978622,40.782406,CSH,7.5,0.5,0.5,0.0,0.0,8.5,0,0,4.0
93843E7E39DCD9305A4BD2189953EF0F,31BDC60904128229AFB72E5F1CBE803B,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,0.96,-73.98867,40.733971000000004,-74.004402,40.740608,CSH,5.5,0.5,0.5,0.0,0.0,6.5,0,0,4.0
947B4DA4F0336ABED7D14ABDD86EA3C0,2EABA36BDBF68C3866FC7921C2EE0217,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,2.53,-73.959763,40.767132000000004,-73.980721,40.738213,CSH,9.5,0.5,0.5,0.0,0.0,10.5,0,0,4.0
96E920D1D4069633D511E4BF73A70C9A,E514625B05540C39AB245EAB28EF23BC,2013-01-01T00:27:00.000+01:00,2013-01-01T00:34:00.000+01:00,420,1.88,-73.995552,40.759758000000005,-74.00386,40.743004,CSH,8.0,0.5,0.5,0.0,0.0,9.0,0,0,4.0
9730AFBE8E88604CA7BE8224C3D06F16,B2B964896730C55143F4261F988E58B5,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,1.06,-73.987808,40.735401,-73.993813,40.722599,CSH,6.5,0.5,0.5,0.0,0.0,7.5,0,0,4.0
97CA4DA02FA5ADC0EC4E89ECF974514B,07670A8804BDD9A451D72346CC08213F,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,1.15,-73.971428,40.795387,-73.978561,40.78326,CRD,6.0,0.5,0.5,1.0,0.0,8.0,0,0,4.0
9988C74B60FB094A55ED68AFF63FB782,A623A61331AD4CC0ED48C432956E7B71,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,1.03,-73.98138399999999,40.781197,-73.985527,40.768295,CRD,5.5,0.5,0.5,1.2,0.0,7.7,0,0,4.0
9A7337CB0182A38A684D2A8D8AF6AEB6,CD7DAE7DFB9012C55A1C77E10610D579,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,2.37,-73.989502,40.739391,-74.010284,40.719837,CRD,10.0,0.5,0.5,2.1,0.0,13.1,0,0,4.0
9A807F33A9B6BEF955956159ADADCC22,D6D336F2177F317ACB99414BE1F4CA08,2013-01-01T00:25:00.000+01:00,2013-01-01T00:34:00.000+01:00,540,1.45,-74.000443,40.723929999999996,-73.98254399999999,40.728008,CSH,8.0,0.5,0.5,0.0,0.0,9.0,0,0,4.0
9DEB71265402038822D275BE90872445,7155EEF0BC815A143F877AC1C12E47CB,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,2.27,-73.958916,40.780102,-73.967598,40.80265,CSH,10.5,0.5,0.5,0.0,0.0,11.5-*,1,1,4.0
AAC26FD8FF0C03D8D1CC093A39489BE2,9EA0503A8DCFE4431E08078069C5932E,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,1.92,-73.918777,40.758919,-73.90682199999999,40.779365999999996,CSH,8.5,0.5,0.5,0.0,0.0,9.5,0,0,4.0
AC354C8F61774C6F08536819DC5A40A0,1B8B820092E36B6BDEF66B2B836A5E1F,2013-01-01T00:25:00.000+01:00,2013-01-01T00:34:00.000+01:00,540,2.15,-74.005676,40.726372,-73.98455,40.74287,CSH,9.0,0.5,0.5,0.0,0.0,10.0,0,0,4.0
B4ECEF9E360BAA71241937B7B7843C48,694DFD36B4D480C3A05E4B023C9ECF6E,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,0.71,-74.001755,40.735527000000005,-74.008728,40.738194,CRD,5.0,0.5,0.5,1.1,0.0,7.1,0,0,4.0
B594DE549FA4383F2B0C053F0C36B9CB,FCF2109A59C043C4BEE7B3B6DE9EA899,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,1.87,-73.97584499999999,40.791553,-73.984764,40.76944,CRD,8.5,0.5,0.5,2.0,0.0,11.5,0,0,4.0
B65ECEC404246E0A0370540B5FE24AAB,F33B5D83FEFFA64954A09CB2EFBB19D2,2013-01-01T00:25:00.000+01:00,2013-01-01T00:34:00.000+01:00,540,2.3,-73.987724,40.744408,-73.96264599999999,40.758907,CRD,9.0,0.5,0.5,2.38,0.0,12.38,0,0,4.0
B6B2422ACEE398BEA32E51DE04AB4C7E,B5E819E3D67DFFD914D3E1BE9C84AAA9,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,1.05,-73.979759,40.783833,-73.968887,40.791103,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,4.0
B6D017202CE202513CF36122074E2526,1BF60888AF2DC98FAFFE47AC21F21B52,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,2.07,-73.988869,40.736721,-73.962975,40.76659,CSH,9.0,0.5,0.5,0.0,0.0,10.0,0,0,4.0
B8733215A7E6A22EB832EEAEA731D3CB,66707B80913E62642A6C2E0BFEE45955,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,2.41,-73.968636,40.758854,-73.961617,40.777065,CSH,10.0,0.5,0.5,0.0,0.0,11.0-*,1,1,4.0
B92C12243D8E7D70ED517D9F86E9576C,0C4CF0D33A0D448D5B1660BC1BB2665A,2013-01-01T00:27:00.000+01:00,2013-01-01T00:34:00.000+01:00,420,1.38,-73.974098,40.762840000000004,-73.95620699999999,40.764534000000005,CRD,7.0,0.5,0.5,15.0,0.0,23.0,0,0,4.0
BCAA1BCD5FEF28DF9570F579ECACC6AB,54476D8F8B6BC57FF12FD6D3DDBECC6A,2013-01-01T00:27:00.000+01:00,2013-01-01T00:34:00.000+01:00,420,1.89,-73.968857,40.767165999999996,-73.949074,40.781738,CSH,8.0,0.5,0.5,0.0,0.0,9.0,0,0,4.0
C1DE0A667C443362E86D03A0AE948DAA,F1B4B14153E2F18854A4636130CD3939,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,1.85,-73.982956,40.757008,-73.964043,40.773918,CSH,8.5,0.5,0.5,0.0,0.0,9.5,0,0,4.0
C3FB6119AC1744CBFEA564666D9DD0CB,AD3183B21BB9B04D245D4B193744DBE5,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,1.22,-73.976318,40.759678,-73.97931700000001,40.747028,CSH,7.5,0.5,0.5,0.0,0.0,8.5,0,0,4.0
C61EBE0BFDD0A348B083267DE989FEF5,7C36013218D83B6651882B4D85588B9F,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,4.78,-73.97663100000001,40.750748,-74.005501,40.709061,CRD,15.5,0.5,0.5,3.2,0.0,19.7,0,0,4.0
CB4A208CE35D8FA2A8D76B419180991D,8FCE5D247A6B74FF050D7ADF373C375C,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,2.21,-73.96846,40.791740000000004,-73.949837,40.811958000000004,CSH,10.0,0.5,0.5,0.0,0.0,11.0-*,1,1,4.0
CC8C16DEEF00809550D04782DE1CEF5C,D900230877AB1854B02EDBEC9E75CFF2,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,2.2,-73.959999,40.762341,-73.952461,40.786625,CSH,9.0,0.5,0.5,0.0,0.0,10.0,0,0,4.0
D4A54111A17ADEAFF0BFC77E1D3BBE30,3CA7451446734AC7F05AA67DDFEC5859,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,1.8,-73.977699,40.75285,-73.99655899999999,40.749409,CSH,9.0,0.5,0.5,0.0,0.0,10.0,0,0,4.0
DA350783B6954CC672B3830F3A40C0F7,ED693DADDC5C143BCCDED33F8C6D29D2,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,1.41,-73.96446999999999,40.756264,-73.97663100000001,40.743671,CRD,6.5,0.5,0.5,1.5,0.0,9.0,0,0,4.0
E2237FF6441FF33BE542697E591635EA,50997548BEBD08C27D82BE2B26216226,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,0.53,-73.965614,40.75906,-73.97120699999999,40.761868,CSH,5.0,0.5,0.5,0.0,0.0,6.0,0,0,4.0
E9B568233A3F8BF9358610BC838FA009,28540BA9A65CE2B80D59A6F899496B71,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,2.75,-74.00843,40.725922,-73.982567,40.745628,CRD,10.5,0.5,0.5,0.0,0.0,11.5-*,1,1,4.0
E9FF471F36A91031FE5B6D6228674089,72E0B04464AD6513F6A613AABB04E701,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,2.04,-74.016121,40.704952,-74.006821,40.729771,CSH,8.5,0.5,0.5,0.0,0.0,9.5,0,0,4.0
EC36F8A8F6CB5E949D272C6DA2FB126D,75A40B713BBC31B9A35945F974441691,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,0.94,-73.986351,40.772228000000005,-73.990402,40.77169,CSH,5.5,0.5,0.5,0.0,0.0,6.5,0,0,4.0
ED3A87B7283F4755AAE15671D9D36B12,F738FC42202F37BDA91E642BF0372102,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,1.47,-73.96021999999999,40.781513000000004,-73.964569,40.765652,CSH,6.5,0.5,0.5,0.0,0.0,7.5,0,0,4.0
EF9C8C5CBDC67FFF33367714161530ED,1A567C71B0ACEA2082833A1C3921E5BE,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,2.0,-73.993935,40.724709000000004,-73.994423,40.745411,CRD,8.0,0.5,0.5,1.0,0.0,10.0,0,0,4.0
F0C752065E5799F0AF9E8D1DCB3CB73E,8EE62C85F6D7FFDAD86BD315255226C1,2013-01-01T00:29:00.000+01:00,2013-01-01T00:34:00.000+01:00,300,1.37,-73.9674,40.764351,-73.953621,40.779339,CRD,6.0,0.5,0.5,1.95,0.0,8.95,0,0,4.0
F1E0F49C461294B9D597D156A58BBD8C,56C3CF679D6F316E81874B9628B6D8C7,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,2.41,-73.956528,40.768108000000005,-73.964714,40.791672,CSH,10.0,0.5,0.5,2.1,0.0,11.0,100,1,4.0
F36564AB9C6EA3B6373EB0E1680A447A,77BA76820DE44C35D1F6C465EB220E02,2013-01-01T00:25:00.000+01:00,2013-01-01T00:34:00.000+01:00,540,3.27,-73.971962,40.762863,-73.939995,40.79784,CRD,11.0,0.5,0.5,3.45,0.0,15.45,0,0,4.0
F564020553883F0B3F19D5F07D56D0A0,65BA72FF7E59F1BBB317E1D909BAD889,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,1.44,-74.00206800000001,40.734885999999996,-74.003723,40.717602,CSH,7.5,0.5,0.5,0.0,0.0,8.5,0,0,4.0
F9A04D246B9BF0C5437A61CD89FF7BF1,EA30D545AED19165495BF05E37042EE0,2013-01-01T00:28:00.000+01:00,2013-01-01T00:34:00.000+01:00,360,1.01,-73.971428,40.755173,-73.979897,40.744774,CSH,6.0,0.5,0.5,0.0,0.0,7.0,0,0,4.0
FA4E1F08A33EAF941A83EE006C87E1E1,4CEA98048E506A3B8B5B45A8BF561F15,2013-01-01T00:26:00.000+01:00,2013-01-01T00:34:00.000+01:00,480,2.7,-73.962128,40.763683,-73.98554200000001,40.731564,CRD,10.0,0.5,0.5,0.0,0.0,13.1,100,1,4.0
FB1C103E10A75D888612784DB1B19470,9B41014E87C4E829AD4574D5885FBE63,2013-01-01T00:24:00.000+01:00,2013-01-01T00:34:00.000+01:00,600,2.79,-73.987167,40.742989,-73.963493,40.774448,CSH,11.0,0.5,0.5,0.0,0.0,12.0-*,1,1,4.0
FB8D104522A3AF044DB23CEA9470BE11,37BC89C89E1DE5A61A4FCFAF60021C83,2013-01-01T00:27:00.000+01:00,2013-01-01T00:34:00.000+01:00,420,1.42,-73.947273,40.775859999999994,-73.960838,40.760796,CRD,7.5,0.5,0.5,1.6,0.0,10.1,0,0,4.0
0AD9AEDF8965687A1B8AE575EDD96774,9D07687F82CE28B5108D41E9ACD0AF0A,2013-01-01T00:29:10.000+01:00,2013-01-01T00:34:26.000+01:00,315,1.0,-73.981369,40.730854,-73.999222,40.738426000000004,CRD,6.0,0.5,0.5,1.4,0.0,8.4,0,0,4.0
0053334C798EC6C8E637657962030F99,9EF690115D60940E7A8039A67542642E,2013-01-01T00:29:00.000+01:00,2013-01-01T00:35:00.000+01:00,360,1.11,-73.952843,40.785866,-73.961021,40.773323,CSH,6.5,0.5,0.5,0.0,0.0,7.5,0,0,4.0
009D3CCA83486B03FCE736A2F642CBA8,68E0761F7B986FA601D6C721DC0B220A,2013-01-01T00:25:00.000+01:00,2013-01-01T00:35:00.000+01:00,600,1.47,-73.97779799999999,40.753994,-73.963036,40.763264,CSH,8.5,0.5,0.5,0.0,0.0,9.5,0,0,4.0
02B5097C51EBA10438C43AC0F4BC5867,2551849ECB2AD40962969660BF68E42F,2013-01-01T00:29:00.000+01:00,2013-01-01T00:35:00.000+01:00,360,1.62,-73.96637,40.767899,-73.971436,40.781887,CSH,7.0,0.5,0.5,0.0,0.0,8.0,0,0,4.0
03440BEC1C3E0DA656A6091A3CF58261,1227ADF287369F7A07853A6E324FDF29,2013-01-01T00:26:00.000+01:00,2013-01-01T00:35:00.000+01:00,540,1.6,-73.989273,40.731613,-73.97845500000001,40.751125,CRD,8.5,0.5,0.5,2.7,0.0,12.2,0,0,4.0
0566C1C4F78A4ECD5EFB65A84996EAC2,5952C043F087D8F8089A9F2E810C09E2,2013-01-01T00:28:00.000+01:00,2013-01-01T00:35:00.000+01:00,420,2.12,-73.988388,40.727534999999996,-74.00954399999999,40.710358,CRD,8.5,0.5,0.5,4.0,0.0,13.5,0,0,4.0
05E92BA610BCD4AAD2459A208274ECA4,2AB1113A9653427C81A7F20126A2184F,2013-01-01T00:29:00.000+01:00,2013-01-01T00:35:00.000+01:00,360,1.15,-73.995224,40.743908000000005,-73.990196,40.732941,CRD,6.0,0.5,0.5,1.3,0.0,8.3,0,0,4.0
0925ACE65D2B99A296E96A6FA031A8E4,2A1F8F93828CF9AEF58402150DB4534D,2013-01-01T00:24:00.000+01:00,2013-01-01T00:35:00.000+01:00,660,1.26,-73.987976,40.743786,-73.984146,40.745815,CSH,8.5,0.5,0.5,0.0,0.0,9.5,0,0,4.0
096F1B5831E8541B4E0216CEE214F415,0240030C3DB1B23D44D60BFCBA6477C0,2013-01-01T00:29:00.000+01:00,2013-01-01T00:35:00.000+01:00,360,0.95,-73.926888,40.74432,-73.92231,40.739643,CRD,6.0,0.5,0.5,0.0,0.0,7.0,0,0,4.0
